event_id,device_id,timestamp,latitude,longitude,speed_kmh,engine_temp_c,battery_pct,status
961b13e0-879b-4413-a81a-c5ca20fd02c2,TRUCK-005,2024-10-01 02:30:00,-34.541762,-58.335826,0,71,66,stopped
9735c488-ccde-4b39-b509-4343283aff9d,TRUCK-032,2024-10-01 02:37:00,-34.509552,-58.405138,71,91,94,moving
e94fe348-e425-45a5-b221-fcbc5ce77a5e,TRUCK-048,2024-10-01 02:40:00,-34.530265,-58.451439,0,30,80,maintenance
e3d66956-75df-4d8b-80b4-50eb36ee6d34,TRUCK-020,2024-10-01 02:54:00,-34.597771,-58.308593,0,24,60,maintenance
a1c18029-3730-42ab-b0f6-306a8d9372ab,TRUCK-023,2024-10-01 03:00:00,-34.530223,-58.414616,55,98,84,moving
c7d41f3d-52e0-42bc-b44d-8da8c100dea8,TRUCK-004,2024-10-01 03:13:00,-34.561651,-58.454057,90,92,88,moving
85829794-0b47-4095-85e1-52e4a650137f,TRUCK-049,2024-10-01 03:18:00,-34.559354,-58.333225,-50,28,70,maintenance
3b53118e-eebd-440f-a5cd-0d12e818f72b,TRUCK-040,2024-10-01 03:28:00,-34.511792,-58.440195,50,88,90,moving
caec70dd-cece-41f9-abb4-291469622fe5,TRUCK-050,2024-10-01 03:33:00,-34.509714,-58.40207,0,84,86,idle
70b7f557-630d-4583-9f63-90170e0947da,TRUCK-030,2024-10-01 03:46:00,-34.588937,-58.384495,0,20,66,maintenance
02938b38-958d-4ea9-8a55-f737255c79bb,TRUCK-027,2024-10-01 03:57:00,-34.582268,-58.369417,0,77,78,stopped
79f63b76-c987-438b-9b76-ba9a99336c66,TRUCK-027,2024-10-01 03:59:00,-34.539651,-58.349109,0,38,98,maintenance
7a5c9815-7bfc-48cc-8856-36bf8a48524c,TRUCK-036,2024-10-01 04:13:00,-34.595746,-58.363288,0,73,75,idle
d53fcdf8-7ebc-4de1-bf33-5a60686770ee,TRUCK-028,2024-10-01 04:24:00,-34.519769,-58.467914,0,71,98,idle
4ad9a210-ea95-4237-a28e-b73e1a72a340,TRUCK-012,2024-10-01 04:37:00,-34.529944,-58.393128,0,74,75,stopped
edb62bf7-f2ca-4caa-a6cd-a3d21c9aab12,TRUCK-043,2024-10-01 04:49:00,-34.563338,-58.379872,0,21,69,maintenance
8ac1a1ff-80d6-451b-b2c3-c12be5b49e7d,TRUCK-039,2024-10-01 04:58:00,-34.568256,-58.363069,0,73,78,stopped
e9b1192b-d8e1-4976-8645-821b09777282,TRUCK-028,2024-10-01 05:12:00,-34.593664,-58.417694,-50,85,67,stopped
07596932-4539-465c-a3a3-bf5574d17723,TRUCK-042,2024-10-01 05:16:00,-34.503992,-58.37723,43,95,78,moving
897329da-12a0-4376-a799-8001cef10f8a,TRUCK-029,2024-10-01 05:30:00,-34.585316,-58.396121,500,71,89,idle
fec3c5fc-d08d-48cb-a797-268e9f57dd55,TRUCK-022,2024-10-01 05:40:00,-34.555239,-58.364916,53,102,61,moving
af28ca64-bd3a-4006-97c5-446ee0d030fa,TRUCK-018,2024-10-01 05:52:00,-34.504054,-58.486233,0,73,77,stopped
9ca64dd2-e108-4bb5-805f-6e13c3fe99eb,TRUCK-014,2024-10-01 06:04:00,-34.52414,-58.39264,73,94,60,moving
2fbb91ba-2d89-450d-803f-38aec8f82103,TRUCK-016,2024-10-01 06:12:00,-34.556689,-58.472659,0,73,97,stopped
fc729772-752f-477b-bee1-b68c6f8afd78,TRUCK-022,2024-10-01 06:19:00,-34.56314,-58.4374,0,29,76,maintenance
b6ad9d34-8e54-4f44-8abb-212d8b7b4e63,TRUCK-002,2024-10-01 06:34:00,-34.532892,-58.341437,44,85,87,moving
827acf80-c94d-4a09-9050-127181d39a2a,TRUCK-036,2024-10-01 06:36:00,-34.599835,-58.352283,0,80,60,stopped
f4ae5243-9d72-4cb9-959c-5843a4335298,TRUCK-001,2024-10-01 06:44:00,-34.527944,-58.330872,0,38,75,maintenance
067f37ce-3baa-4ecf-a856-e557cfaa4c6a,TRUCK-043,2024-10-01 06:58:00,-34.517729,-58.476011,0,70,97,idle
e3e8d449-ad4a-4e11-8d2a-9b6183cee558,TRUCK-024,2024-10-01 07:02:00,-34.597433,-58.463816,65,99,67,moving
6ad2e2e6-2ae3-4b05-8c22-e05bd054990f,TRUCK-024,2024-10-01 07:05:00,-34.580975,-58.368093,66,105,82,moving
08deec0b-0346-4907-a9ac-c89ac3840319,TRUCK-012,2024-10-01 07:09:00,-34.569411,-58.331077,0,76,80,idle
e12ccefd-3181-4105-a2ff-54ecb408c6d5,TRUCK-044,2024-10-01 07:23:00,-34.599585,-58.439726,0,81,89,stopped
e82f739c-d9fd-4341-883b-ca153650ccb9,TRUCK-040,2024-10-01 07:35:00,-34.50603,-58.40448,83,104,90,moving
3813da5b-2f91-42d8-a50d-f3cd60305d81,TRUCK-007,2024-10-01 07:47:00,-34.534126,-58.446901,0,81,64,idle
20b0be9d-3a9b-4fc5-8d69-fdc35ffff6c8,TRUCK-049,2024-10-01 02:15:00,-34.597448,-58.396216,0,79,83,stopped
d13dc267-d701-4ff8-b58c-0ff65e4e24e7,TRUCK-045,2024-10-01 08:02:00,-34.566257,-58.449086,0,36,69,maintenance
4dc0734c-55e3-4a3d-9759-65557e2d67fc,TRUCK-026,2024-10-01 08:10:00,-34.599634,-58.395182,0,85,73,idle
4174f5ca-91d8-43d4-bdf6-b4d0feb076a6,TRUCK-002,2024-10-01 08:14:00,-34.551728,-58.375745,0,77,99,stopped
1e2a9f18-e148-48b3-be92-f89230ab63e6,TRUCK-030,2024-10-01 08:18:00,-34.587133,-58.476412,0,83,94,idle
438e929e-233a-4c2a-b7f6-1675ffbaecb4,TRUCK-021,2024-10-01 08:25:00,-34.527251,-58.356333,0,20,67,maintenance
9a1fdf40-aa4a-4726-959a-aa189b543ce9,TRUCK-004,2024-10-01 08:37:00,-34.59085,-58.411918,56,105,87,moving
ffc3ee3a-6182-46e0-bab6-b151ed9cbee2,TRUCK-011,2024-10-01 08:47:00,-34.567001,-58.319202,500,25,75,maintenance
48ac30bf-bc3c-4948-8e21-c090172d5958,,2024-10-01 08:52:00,-34.598813,-58.401761,0,72,100,idle
b106268c-e3b7-4d54-92cb-c50fe91f47c8,TRUCK-016,2024-10-01 08:59:00,-34.57058,-58.356174,0,74,69,idle
acfdb291-5a0b-47c6-b171-c3ea0aa93c6c,TRUCK-045,2024-10-01 09:11:00,-34.58526,-58.487318,0,80,70,stopped
95acc51d-885b-4b20-aa17-b286c170fa7d,TRUCK-015,2024-10-01 09:19:00,-34.58888,-58.429841,0,76,93,idle
4cb56170-3db2-4c3a-aad7-7a93354dfec0,TRUCK-018,2024-10-01 09:33:00,-34.502989,-58.3781,45,96,82,moving
dddf3253-9592-456f-8f96-dc28e78d9355,TRUCK-029,2024-10-01 09:42:00,-34.511141,-58.344215,68,104,87,moving
e12ccefd-3181-4105-a2ff-54ecb408c6d5,TRUCK-044,2024-10-01 07:23:00,-34.599585,-58.439726,0,81,89,stopped
093b36e7-f97c-40b9-b0f0-64b0b5037dcd,TRUCK-001,2024-10-01 09:55:00,-34.572439,-58.485962,0,72,68,idle
34e28c0e-7b2f-453e-9a5b-dffb17c1de30,TRUCK-038,2024-10-01 01:08:00,-34.571089,-58.433667,0,22,63,maintenance
f11bdc30-8c8e-4ff1-9e67-ae5ee7dc0052,TRUCK-021,2024-10-01 10:10:00,-34.584154,-58.358421,80,105,80,moving
5533e995-1c38-4b3c-93e0-3b0f3c80c959,TRUCK-042,2024-10-01 10:17:00,-34.597345,-58.471461,0,40,86,maintenance
cb9f0b84-3507-485c-ba89-6026d12ab8ae,TRUCK-046,2024-10-01 10:23:00,-34.560068,-58.355114,0,70,64,idle
61403c95-556b-45bd-a78f-c9ba47e2f1a3,TRUCK-029,2024-10-01 10:38:00,-34.501216,-58.410065,0,39,91,maintenance
15517ddd-35aa-4407-bf9e-6606134a0de3,TRUCK-049,2024-10-01 10:42:00,-34.587156,-58.457504,0,20,64,maintenance
24c379ca-ed47-4521-8884-7b9561779a35,TRUCK-007,2024-10-01 10:48:00,-34.55953,-58.438995,0,83,99,stopped
3418123d-b72d-474f-a3db-a12a758eb2a2,TRUCK-003,2024-10-01 10:49:00,-34.539913,-58.441989,53,94,95,moving
19dde071-aaa0-455c-a392-2fb9c7b7ed10,TRUCK-007,2024-10-01 10:56:00,-34.596048,-58.419155,0,71,78,idle
7d1860f0-6420-441d-8fad-062d0f672217,TRUCK-021,2024-10-01 11:04:00,-34.550573,-58.392481,0,85,70,idle
955dcc88-654e-4289-81b3-4a3a86344ef5,TRUCK-001,2024-10-01 11:12:00,-34.50861,-58.480652,0,77,89,stopped
b4b72c34-7311-45b0-a14c-86770892137a,TRUCK-050,2024-10-01 11:26:00,-34.597857,-58.330832,0,74,75,stopped
50796f30-dea7-4165-9089-d64ddae3f048,TRUCK-044,2024-10-01 11:38:00,-34.564521,-58.428281,0,74,83,stopped
fb811d43-8887-4352-b1ab-e058e9e09ba1,TRUCK-004,2024-10-01 11:50:00,-34.54229,-58.332327,79,98,67,moving
18375e96-25c4-48bc-af25-0ecae38db74d,TRUCK-023,2024-10-01 12:03:00,-34.598806,-58.402747,0,40,80,maintenance
2271a8a7-a5d5-4fee-b106-e6e4eaa8513c,TRUCK-045,2024-10-01 12:05:00,-34.53204,-58.301468,67,103,68,moving
9e582705-fc03-4088-b846-f8aac21f9b61,TRUCK-036,2024-10-01 12:14:00,-34.586222,-58.347999,0,80,71,idle
0e3e005b-0130-424c-b071-216047a4fef0,TRUCK-040,2024-10-01 12:29:00,-34.565329,-58.41365,0,31,64,maintenance
29926071-21f1-446b-a769-ef2eb8a203e2,TRUCK-045,2024-10-01 12:41:00,-34.536678,-58.349273,0,33,91,maintenance
9c740033-6544-4145-a9a2-2aa0f7adc7a9,TRUCK-043,2024-10-01 12:55:00,-34.527153,-58.478707,0,25,94,maintenance
3ce69729-7378-4742-aea4-d495b2671892,TRUCK-006,2024-10-01 13:08:00,-34.554647,-58.370214,0,74,73,stopped
fd76b17e-c2af-48ac-aad3-09139c354660,TRUCK-003,2024-10-01 13:16:00,-34.568567,-58.3459,88,85,78,moving
af1b1ee0-6096-4a34-884d-e602edf42cfe,TRUCK-039,2024-10-01 13:28:00,-34.588171,-58.444289,0,82,75,idle
7d5434be-3f89-4122-a532-2cd229a9d962,TRUCK-012,2024-10-01 13:29:00,-34.531631,-58.344427,66,105,85,moving
78439abb-35eb-4173-867d-8627fa27c626,TRUCK-019,2024-10-01 13:30:00,-34.503909,-58.434545,0,74,85,stopped
85829794-0b47-4095-85e1-52e4a650137f,TRUCK-049,2024-10-01 03:18:00,-34.559354,-58.333225,-50,28,70,maintenance
1e6d53e7-2f9e-44e7-82da-5b56e4f5384b,TRUCK-039,2024-10-01 13:57:00,-34.538417,-58.478342,56,97,76,moving
f89ef818-acba-4c38-bbb4-4ebb614f25fa,TRUCK-048,2024-10-01 13:58:00,-34.585085,-58.397511,0,-100,74,maintenance
292c852d-f11b-416b-8218-e69caefeb351,TRUCK-040,2024-10-01 14:02:00,-34.530894,-58.46131,0,75,71,idle
7cb6396d-0e35-4146-9431-73ead19fba78,TRUCK-012,2024-10-01 14:03:00,-34.537518,-58.351693,50,86,95,moving
e2f4e048-b9d1-40fc-bf0b-8d6999fc6035,TRUCK-030,2024-10-01 14:07:00,-34.559285,-58.472223,0,36,99,maintenance
ae4cd0a0-12d8-4eb2-9079-c6e8d4079066,TRUCK-043,2024-10-01 14:08:00,-34.592425,-58.355738,54,103,73,moving
ed37d60e-0b70-4abb-8d25-014f9087d444,TRUCK-003,2024-10-01 14:10:00,-34.537674,-58.315976,0,32,60,maintenance
f205afe9-53f4-4b53-b7e8-aecb25efc572,TRUCK-015,2024-10-01 14:23:00,-34.526586,-58.452782,0,34,88,maintenance
93b5bbe7-392e-485d-8990-6feaadd7d191,TRUCK-026,2024-10-01 14:30:00,-34.589442,-58.315216,0,70,84,idle
30cb574a-26fe-48bb-ac04-b971ab88526b,TRUCK-040,2024-10-01 14:44:00,-34.509404,-58.384626,0,79,79,idle
b679d5bf-6763-45ba-af75-674ce3f37df4,TRUCK-031,2024-10-01 14:53:00,-34.584563,-58.335609,89,104,84,moving
23c999c4-646a-42c7-af77-ea40862534ee,TRUCK-015,2024-10-01 14:54:00,-34.511488,-58.420294,44,100,63,moving
d3a350c2-fead-4f61-92a3-10792bc81f57,TRUCK-047,2024-10-01 15:02:00,-34.575586,-58.337496,0,40,84,maintenance
a3dc978a-9126-4322-9887-2d6a4da6b582,TRUCK-032,2024-10-01 15:12:00,-34.555065,-58.361631,0,71,67,idle
351df573-4e71-4214-8810-d1b318194cef,TRUCK-022,2024-10-01 15:20:00,-34.528392,-58.322682,0,20,68,maintenance
71df8049-c94f-49ed-8d1e-4a8c5763762e,TRUCK-022,2024-10-01 15:29:00,-34.555047,-58.474798,0,84,61,idle
19c13cbc-9980-460b-90c8-7f93535da263,TRUCK-039,2024-10-01 15:31:00,-34.586884,-58.45241,0,28,60,maintenance
922f3acf-4a07-45ed-99fa-8738118e692c,TRUCK-033,2024-10-01 15:46:00,-34.576061,-58.39496,0,25,83,maintenance
a0b5eda0-621d-46e4-a1f8-4b75de2299ab,TRUCK-003,2024-10-01 15:50:00,-34.576576,-58.353507,0,76,96,idle
8fd2f202-b15d-46a6-8fe0-2e1af4c34b23,TRUCK-036,2024-10-01 16:04:00,-34.522567,-58.396965,0,74,94,idle
19f28eae-9fc0-4fe1-b485-82271ed5e4df,TRUCK-034,2024-10-01 16:19:00,-34.597239,-58.413913,0,35,60,maintenance
ef8c88e7-471f-4824-810e-c646cdb75195,TRUCK-035,2024-10-01 16:26:00,-34.507661,-58.343369,0,74,68,stopped
14e07d41-8ab9-4ad1-8901-272320ba2d1c,TRUCK-013,2024-10-01 16:40:00,-34.515288,-58.483762,85,87,64,moving
eabdd7e0-782e-4456-ba88-6e2627faadca,TRUCK-023,2024-10-01 16:42:00,-34.553891,-58.389442,0,29,67,maintenance
5576764b-bde0-442a-9d96-a679d29a79c1,TRUCK-008,2024-10-01 16:56:00,-34.56756,-58.354397,0,37,61,maintenance
0a9a0c24-8882-4001-a2b6-bdf2ce62ebac,TRUCK-031,2024-10-01 17:08:00,-34.524737,-58.368217,0,77,96,stopped
61bdda5f-bdf8-42a4-a3c8-8414554f8188,TRUCK-017,2024-10-01 17:13:00,-34.596805,-58.432021,0,78,84,idle
72a0db69-be6b-4a51-8389-96e8a3a82953,TRUCK-016,2024-10-01 17:15:00,-34.54767,-58.442056,0,25,83,maintenance
b9dc313f-4fb2-42ed-8cf2-8058d4c04d31,TRUCK-021,2024-10-01 17:29:00,-34.563721,-58.450206,0,34,63,maintenance
0697cb79-9479-415a-b119-900f6a7ef5f5,TRUCK-024,2024-10-01 17:30:00,-34.550716,-58.446705,74,98,66,moving
bcb53208-b42d-4f3e-8720-bbf902e8d4ea,TRUCK-046,2024-10-01 17:42:00,-34.549981,-58.354287,0,76,82,stopped
a5eff163-768f-48b3-8252-9dd77609cf04,TRUCK-025,2024-10-01 17:46:00,-34.564859,-58.319765,0,74,61,stopped
adbadec2-c2cd-4bff-b441-e849abc885db,TRUCK-036,2024-10-01 18:00:00,-34.544128,-58.423408,0,80,66,stopped
1e09d399-e3c5-40d7-aee4-307eab7891a4,TRUCK-019,2024-10-01 18:05:00,-34.55248,-58.484112,0,81,92,stopped
54f893ed-960b-4fe5-9b68-50b66067cdb3,TRUCK-040,2024-10-01 18:07:00,-34.593686,-58.424808,65,105,87,moving
ef25d4f8-451b-432b-a84e-9eaf19a45414,TRUCK-032,2024-10-01 18:19:00,-34.5583,-58.454339,40,104,62,moving
b5b18218-ef01-4d87-b4b9-95fa045e9355,TRUCK-025,2024-10-01 18:33:00,-34.552923,-58.488655,0,20,89,maintenance
ca1c666d-25d9-4bef-90c2-e895e2fe161e,TRUCK-004,2024-10-01 18:38:00,-34.513882,-58.498481,43,99,90,moving
da84473b-21b5-4921-a43c-ffe0c0c339ee,TRUCK-043,2024-10-01 18:43:00,-34.57125,-58.448591,0,35,81,maintenance
2e362cc8-cf28-4f2f-aae9-9487a0d304de,TRUCK-046,2024-10-01 18:54:00,-34.535617,-58.427303,0,78,77,stopped
42ea6c8d-493a-4a63-bd65-b2e867d61063,TRUCK-006,2024-10-01 18:58:00,-34.536597,-58.465204,0,71,68,idle
4c02e491-5e82-4610-87ae-87cf1b9f3d79,TRUCK-004,2024-10-01 19:12:00,-34.512793,-58.432869,0,999,63,stopped
90ebbbad-354e-4790-9ac1-69d6e1b02b69,TRUCK-006,2024-10-01 19:26:00,-34.575405,-58.449104,0,33,99,maintenance
963747ba-c415-4276-a139-628eae6da03e,TRUCK-035,2024-10-01 19:30:00,-34.539322,-58.387858,999,77,64,stopped
27356b71-405b-48e5-a4c3-2964bb7919de,TRUCK-043,2024-10-01 19:40:00,-34.545286,-58.455612,62,96,68,moving
92b3aa99-398d-4b68-8ad5-6de4c2f43ccc,TRUCK-012,2024-10-01 19:48:00,-34.538116,-58.474887,0,70,69,idle
dad26771-f390-4230-8b96-38220f98e02e,TRUCK-023,2024-10-01 19:52:00,-34.507135,-58.353128,0,77,79,idle
e258363d-a4cf-44c3-bb54-2454119b6347,TRUCK-039,2024-10-01 20:04:00,-34.567191,-58.402693,0,35,76,maintenance
6cf947fc-16f5-4cb1-a79d-762ec976d0f8,TRUCK-032,2024-10-01 20:12:00,-34.517784,-58.447814,0,78,86,stopped
6c2ff0d3-964a-48a9-b0a9-4075a55f4b02,TRUCK-035,2024-10-01 20:27:00,-34.553758,-58.311357,0,35,92,maintenance
8d8787e4-c71c-4c5f-a9b7-63c209bd384b,TRUCK-050,2024-10-01 20:34:00,-34.544256,-58.444979,52,94,98,moving
b81dd0e1-ce0c-4f45-ba74-b2454d484611,TRUCK-034,2024-10-01 20:40:00,-34.502325,-58.375504,0,999,61,idle
69178303-01b9-4a3e-a305-d22a794080f9,TRUCK-009,2024-10-01 20:49:00,-34.591621,-58.302477,0,24,91,maintenance
be83a506-2f89-45da-99ca-b5824d80354b,TRUCK-007,2024-10-01 20:56:00,-34.502152,-58.353032,-50,102,86,moving
ed776929-0284-42ca-aba9-faddd401a0dc,TRUCK-035,2024-10-01 20:57:00,-34.573159,-58.348133,0,27,65,maintenance
1436572a-2b61-4a40-9b51-a883cc790c5b,TRUCK-026,2024-10-01 21:08:00,-34.58551,-58.348936,0,70,71,stopped
a2a0be77-ff38-4891-9cc9-42be90f80275,TRUCK-038,2024-10-01 21:18:00,-34.532752,-58.397326,50,100,93,moving
3d7fc015-6322-48d1-8f33-df368aa3999d,TRUCK-011,2024-10-01 21:32:00,-34.529835,-58.381619,76,97,89,moving
a9d53b09-277f-416f-ac02-dc612887fe23,TRUCK-022,2024-10-01 21:35:00,-34.533205,-58.391777,0,71,72,idle
6940ea5f-bc27-4e4c-b84d-7cb20a5815b2,TRUCK-034,2024-10-01 21:37:00,-34.588545,-58.458301,0,36,94,maintenance
27356b71-405b-48e5-a4c3-2964bb7919de,TRUCK-043,2024-10-01 19:40:00,-34.545286,-58.455612,62,96,68,moving
8a268b85-f0a9-454a-8a67-02484dc51c94,TRUCK-038,2024-10-01 21:46:00,-34.550331,-58.466654,0,80,97,stopped
1a8df0a0-b6ef-4003-b206-752a3c3c36b4,TRUCK-031,2024-10-01 21:52:00,-34.554532,-58.334566,0,85,100,idle
5fc23793-79df-4549-af38-e968562a5a87,TRUCK-005,2024-10-01 21:59:00,-34.530364,-58.301684,0,75,74,stopped
ec908661-e005-4bf7-8bb6-b3f68b0b8fbd,TRUCK-035,2024-10-01 22:01:00,-34.588355,-58.461444,0,26,86,maintenance
89822cde-b9fe-412c-bb8d-6e9da7f6e68b,TRUCK-010,2024-10-01 22:07:00,-34.560694,-58.393592,0,39,71,maintenance
eecfd0de-0452-4f63-a942-cbe302a2762b,TRUCK-017,2024-10-01 22:12:00,-34.544135,-58.375028,0,74,84,idle
c1ad2124-5d88-435d-b5ec-3f5b0b3971c3,TRUCK-012,2024-10-01 22:26:00,-34.570218,-58.412222,43,88,93,moving
770f7914-fca6-4614-be77-b92740dab211,TRUCK-048,2024-10-01 22:31:00,-34.595696,-58.429019,-50,84,65,stopped
20cd3b44-2780-49aa-8ad6-736cda705e87,TRUCK-019,2024-10-01 22:43:00,-34.552585,-58.4562,0,83,82,idle
040e9473-f8c7-4960-ade0-e9a6c87e348b,TRUCK-004,2024-10-01 22:51:00,-34.50605,-58.485547,0,30,62,maintenance
e511bc3d-509b-4241-8adc-2908674bd974,TRUCK-016,2024-10-01 23:03:00,-34.549066,-58.419343,0,31,68,maintenance
f9468b36-0685-4e29-ba74-19ff0e13e745,TRUCK-033,2024-10-01 23:06:00,-34.562807,-58.484804,0,82,99,stopped
1adab166-c51a-4d0e-9cfc-b3c8c37a6348,TRUCK-029,2024-10-01 23:18:00,-34.538331,-58.365059,55,97,94,moving
56679b97-e3c1-4c23-8dd1-bfc98c29ba55,TRUCK-006,2024-10-01 23:31:00,-34.559873,-58.351186,54,90,61,moving
39cf4705-1bf8-464a-8627-1375cd8ad213,TRUCK-046,2024-10-01 23:36:00,-34.511365,-58.431755,0,85,92,idle
4d015396-f635-4186-986e-e7a75048ff77,TRUCK-019,2024-10-01 23:48:00,-34.535829,-58.485187,-50,29,99,maintenance
1e47040c-400c-45ad-b1b6-cc4960b28ebd,TRUCK-009,2024-10-01 23:49:00,-34.554484,-58.475724,0,79,87,idle
845dcad4-f6a6-46db-a691-f6d3bbc6c7c1,TRUCK-048,2024-10-01 23:57:00,-34.544324,-58.364792,0,70,63,idle
9e2c1a3c-59da-4005-b412-35156d2fae45,TRUCK-008,2024-10-02 00:02:00,-34.52626,-58.411962,0,71,75,stopped
accb12cf-d935-4cc2-9dbe-dd9cae2604db,TRUCK-026,2024-10-02 00:10:00,-34.521351,-58.313203,0,85,93,stopped
879cf60f-64a5-464d-816e-3ca3209f7e3e,TRUCK-019,2024-10-02 00:16:00,-34.540719,-58.3532,0,32,85,maintenance
626564f9-27ae-4656-b0b8-70b080f6682e,TRUCK-048,2024-10-02 00:19:00,-34.596399,-58.481784,0,74,60,idle
c508b20b-48ed-44e5-951f-c2028e2d4cd1,TRUCK-006,2024-10-02 00:33:00,-34.519968,-58.469076,0,24,83,maintenance
3720b8fe-40e3-47e2-8c75-e600e1eef64f,TRUCK-006,2024-10-02 00:48:00,-34.588039,-58.461605,45,100,63,moving
606c1494-8d2c-480a-bc43-cc8b33afc3a5,TRUCK-014,2024-10-02 01:03:00,-34.500584,-58.427783,0,73,80,stopped
f3662a59-b4d7-4f6f-9a39-e97fd3c965cf,TRUCK-006,2024-10-02 01:10:00,-34.52143,-58.334086,0,75,80,idle
6f3b176b-61ca-44da-8c84-236115e2ac91,TRUCK-020,2024-10-02 01:14:00,-34.52499,-58.462309,0,80,85,stopped
c19a181d-1a7d-40ec-a37a-0cd0a359a481,TRUCK-047,2024-10-02 01:17:00,-34.551335,-58.465609,0,34,95,maintenance
4e36c12e-ca41-469d-8deb-eb767f895d7d,TRUCK-021,2024-10-02 01:30:00,-34.536806,-58.484382,0,80,93,idle
ac963166-925a-460d-94f0-bd13a38d7cf7,TRUCK-047,2024-10-02 01:33:00,-34.571302,-58.313351,86,99,90,moving
3e0097aa-974f-4e72-9e1a-b464621110da,TRUCK-029,2024-10-02 01:41:00,-34.537531,-58.444286,0,84,63,idle
4afde182-8d5b-4891-a4fd-f72345f8437e,TRUCK-038,2024-10-02 01:53:00,-34.513776,-58.357826,0,23,93,maintenance
d5010f32-62d7-4df8-a374-91d417929be2,TRUCK-028,2024-10-02 01:57:00,-34.591706,-58.330039,0,30,71,maintenance
e5dc88a8-5ce0-4207-bf07-870242b37c4f,TRUCK-047,2024-10-02 01:59:00,-34.500315,-58.382997,0,83,71,idle
55823a73-a45e-4212-a527-3263730f981b,TRUCK-030,2024-10-02 02:14:00,-34.513891,-58.482796,0,83,87,idle
5df6311e-437d-43ab-9001-8a76b1d4bb51,TRUCK-028,2024-10-02 02:22:00,-34.538662,-58.36082,57,96,72,moving
2a4aff72-c347-40f3-8b13-19befd01d55b,TRUCK-020,2024-10-02 02:37:00,-34.591525,-58.395878,0,76,90,stopped
a81d312b-8cc4-487c-8568-5adfa5343ff7,TRUCK-019,2024-10-02 02:40:00,-34.531672,-58.46784,0,85,86,idle
87165e80-4e78-471e-aff9-1ad5e2d4e209,TRUCK-009,2024-10-02 02:43:00,-34.5925,-58.415142,54,88,72,moving
20a62670-08da-4c8e-a8be-0f11cbf527a9,TRUCK-025,2024-10-02 02:52:00,-34.564473,-58.412765,0,84,92,stopped
d8283580-31dd-4714-b635-3714e325492c,TRUCK-003,2024-10-02 02:58:00,-34.50238,-58.354988,0,22,64,maintenance
9eccbc19-6dcd-4995-b210-9042fa528a09,TRUCK-023,2024-10-02 03:06:00,-34.59471,-58.470829,49,88,69,moving
101b00fb-8fa1-4029-88c4-ff9f6a522c21,TRUCK-034,2024-10-02 03:18:00,-34.585126,-58.393587,0,82,78,idle
